"gene","logFC","AveExpr","t","P.Value","adj.P.Val","B","signif","color_grp"
"EIF4EBP2",2.82953619657238,26.1656010204082,1.18655756532912,0.236849773020412,0.471356554370378,-5.51001170653515,"NS","NS"
"TMEM244",-0.0072035721660128,0.0069484693877551,-1.18654069117601,0.236856416831874,0.471356554370378,-5.51003085108378,"NS","NS"
"COG5",-0.383021969853395,3.15492551020408,-1.18599027412896,0.237073203732712,0.471723413768031,-5.51065517898703,"NS","NS"
"MEGF8",0.415370163122031,3.29934336734694,1.18597030069973,0.23708107311059,0.471723413768031,-5.5106778291142,"NS","NS"
"TTTY5",-0.00312531488746645,0.00134744897959184,-1.1858962658139,0.237110243910304,0.471726542139204,-5.51076178235484,"NS","NS"
"ZNF620",-0.15584586000413,0.946647448979592,-1.18586400665638,0.237122955277408,0.471726542139204,-5.51079836161382,"NS","NS"
"PLEKHH2",-0.0733566797439603,0.114859183673469,-1.18528463004479,0.237351334903777,0.472140743959111,-5.51145516064753,"NS","NS"
"PCDHB5",0.0130799504439397,0.0161377551020408,1.18517739985429,0.237393620245578,0.472176105977918,-5.51157668539518,"NS","NS"
"NPLOC4",0.950256741689032,14.5971540816327,1.18513723535763,0.237409460164415,0.472176105977918,-5.51162220132063,"NS","NS"
"NTRK3-AS1",-0.00996549659302086,0.00966071428571429,-1.18502661412584,0.237453090428055,0.472190004116047,-5.5117475536254,"NS","NS"
"RTF2",1.44580322114392,15.3400316326531,1.18499876072273,0.237464077024478,0.472190004116047,-5.51177911436,"NS","NS"
"GAS2L3",0.814017179434235,1.7679,1.1849660693832,0.237476972375561,0.472190004116047,-5.51181615603574,"NS","NS"
"IARS1",-2.59610749535412,16.8308173469388,-1.1848645222338,0.237517031611381,0.472213536295283,-5.51193120995406,"NS","NS"
"LIPN",0.0476707825727856,0.076134693877551,1.18481094541314,0.23753816901751,0.472213536295283,-5.51199190910427,"NS","NS"
"TAMALIN",-10.4354464175098,45.1478806122449,-1.18476270649342,0.237557201632757,0.472213536295283,-5.51204655843715,"NS","NS"
"FBXO2",0.070343155069172,0.195207653061224,1.18473151101069,0.237569510355777,0.472213536295283,-5.51208189828373,"NS","NS"
"CD6",2.44693328515383,6.96855255102041,1.18464081371926,0.237605299136224,0.47224456744933,-5.5121846396316,"NS","NS"
"MIR2681",-0.0140186041709684,0.00968316326530612,-1.18452084390854,0.237652644628444,0.472293170247742,-5.51232052881086,"NS","NS"
"FAM184A",-0.0445371051001445,0.108938775510204,-1.18447658855649,0.237670111479509,0.472293170247742,-5.51237065319458,"NS","NS"
"ZNF653",0.145705451166632,1.3093056122449,1.18429672132552,0.23774111148653,0.472394151824624,-5.5125743549722,"NS","NS"
"ENPP5",0.0163466239933925,0.0334831632653061,1.18409229667286,0.237821823509928,0.472464434893023,-5.51280583132324,"NS","NS"
"TMT1B",0.202709291761305,0.356609693877551,1.1840728241393,0.237829512775839,0.472464434893023,-5.51282787862134,"NS","NS"
"CLDN1",0.0113529423910799,0.0176076530612245,1.18405375691263,0.237837042166614,0.472464434893023,-5.51284946667458,"NS","NS"
"TMEM121",0.86662044187487,1.76654081632653,1.18400221530914,0.237857396100089,0.472464767522921,-5.51290782074031,"NS","NS"
"LOC101928499",-0.034135040264299,0.0332224489795918,-1.18388725696661,0.237902797959341,0.472505248735668,-5.51303796457739,"NS","NS"
"SNORA2A",-0.64847204212265,2.41289948979592,-1.18384838283523,0.237918152375554,0.472505248735668,-5.5130819709951,"NS","NS"
"DLK1",0.0378207928969647,0.0567352040816327,1.18369388569922,0.237979182274506,0.472523340330106,-5.51325685126338,"NS","NS"
"GSTM5",0.565899256659095,1.00286581632653,1.1836775255457,0.237985645561192,0.472523340330106,-5.51327536852988,"NS","NS"
"MIR4794",-0.00587790625645261,0.00403316326530612,-1.18367199901061,0.237987828917381,0.472523340330106,-5.51328162369069,"NS","NS"
"TRIP4",-0.471449556060293,4.21060918367347,-1.18356372066732,0.23803060908212,0.472568191158454,-5.51340417179066,"NS","NS"
"PTPRM",1.21772110262234,1.16315153061224,1.18348732983471,0.238060793962457,0.472588030762621,-5.51349062335329,"NS","NS"
"ZNF551",0.474131674581871,3.01192091836735,1.18342641270412,0.238084866555177,0.472595734180638,-5.51355955937623,"NS","NS"
"SNORA3B",-1.90811930621516,11.9825010204082,-1.18325758177911,0.238151592440995,0.472688095410575,-5.51375059627382,"NS","NS"
"C3AR1",1.60982543877762,1.85114387755102,1.18313926415762,0.238198362229802,0.472740835070679,-5.51388445995887,"NS","NS"
"TRIM49C",-0.0112279991740657,0.0121367346938776,-1.18307019096009,0.238225669204304,0.472754942150817,-5.51396260276922,"NS","NS"
"MLH3",-0.245528825108404,1.33515459183673,-1.18301656834258,0.238246869576719,0.472756929414422,-5.51402326317209,"NS","NS"
"IL6",0.382543981003511,0.581863775510204,1.18265939646115,0.238388116191938,0.472997105753842,-5.51442724353672,"NS","NS"
"MAPT",0.0278254181292587,0.0416290816326531,1.18251905085619,0.23844363333611,0.47304419037019,-5.51458594898165,"NS","NS"
"PRKD3",-0.830322031798474,5.35884897959184,-1.1823988953486,0.238491171098893,0.47304419037019,-5.51472180834287,"NS","NS"
"TCF3",11.1920950030973,95.9213596938775,1.18239764691435,0.238491665058957,0.47304419037019,-5.51472321987119,"NS","NS"
"PTPRJ",0.825529568449307,2.44923316326531,1.18231821615435,0.238523094420246,0.47304419037019,-5.51481302435968,"NS","NS"
"AFAP1L1",0.652266239933925,1.25510918367347,1.18228512166855,0.2385361901983,0.47304419037019,-5.51485043926101,"NS","NS"
"CD7",3.7288098905637,9.93709132653061,1.18227152170433,0.238541571971576,0.47304419037019,-5.51486581437285,"NS","NS"
"KIF3C",0.464795478009499,2.64714540816327,1.18224182128312,0.238553325312513,0.47304419037019,-5.51489939086265,"NS","NS"
"GTF2IRD2",0.16542124716085,1.44095255102041,1.18207424994699,0.238619645996688,0.473135616278591,-5.51508881561127,"NS","NS"
"GFOD2",0.468235060912657,3.33493469387755,1.18177589746803,0.238737759150452,0.47332869338107,-5.51542601153611,"NS","NS"
"FLVCR1",-0.417171360726825,2.50552193877551,-1.18172156693871,0.238759272244576,0.47332869338107,-5.51548740650233,"NS","NS"
"EFNB1",-8.2619274416684,28.2763316326531,-1.18162757519553,0.238796493123877,0.47332869338107,-5.51559361314553,"NS","NS"
"LSAMP-AS1",-0.00826884162709065,0.00574081632653061,-1.18162398364763,0.238797915464374,0.47332869338107,-5.51559767127571,"NS","NS"
"AMER3",-0.0127050588478216,0.0118540816326531,-1.1815628165236,0.238822140061131,0.473336623603249,-5.51566678282828,"NS","NS"
"IL21R-AS1",-0.0395267189758415,0.125669897959184,-1.18146806539317,0.23885966870046,0.473370918368693,-5.51577383334277,"NS","NS"
"LINC02042",-0.0109392731777824,0.0127137755102041,-1.18131689098243,0.238919553922985,0.473415120174468,-5.51594461377734,"NS","NS"
"SKAP1",0.770121969853397,1.90899948979592,1.18130963933489,0.238922426810545,0.473415120174468,-5.5159528053602,"NS","NS"
"LRRC74B",-0.0119966549659302,0.0165438775510204,-1.18077076303658,0.239135982339232,0.473798160217534,-5.51656139045805,"NS","NS"
"EDRF1-AS1",-0.0120371463968615,0.0110576530612245,-1.18058305450492,0.239210402684995,0.473905491352828,-5.51677331664054,"NS","NS"
"JPT2",1.31291344208135,4.93607653061224,1.1804179364058,0.239275880265096,0.473912726747251,-5.51695971039203,"NS","NS"
"RNF217-AS1",0.0178950856906876,0.0335301020408163,1.18039020475732,0.23928687849923,0.473912726747251,-5.51699101277544,"NS","NS"
"GCHFR",2.88110590543052,9.413275,1.18037368138275,0.239293431758386,0.473912726747251,-5.51700966335994,"NS","NS"
"PPHLN1",-0.596332872186661,5.26485867346939,-1.18036960556954,0.239295048267422,0.473912726747251,-5.5170142638515,"NS","NS"
"LHPP",2.5291318604171,8.77584081632653,1.17970031441041,0.239560601247008,0.47439850005806,-5.51776950039528,"NS","NS"
"TAS2R1",-0.00430115630807351,0.00420765306122449,-1.17964637143626,0.239582013181101,0.474400762986775,-5.51783035194721,"NS","NS"
"ACLY",2.44684513731159,17.3554602040816,1.17955305150253,0.239619058477914,0.474422316379078,-5.51793561706628,"NS","NS"
"SRPX",0.0259341110881685,0.0383107142857143,1.17951683030521,0.239633438335119,0.474422316379078,-5.51797647245735,"NS","NS"
"SNHG32",17.6315339046046,154.400538265306,1.1794126800464,0.239674789524509,0.474464048788052,-5.51809394096828,"NS","NS"
"LOC102724849",-0.00939760479041916,0.00809285714285714,-1.17921370022629,0.239753805364866,0.474580329377933,-5.51831833699247,"NS","NS"
"SLC25A19",-0.474975593640307,2.78849795918367,-1.1791043608915,0.239797232416967,0.474626150081956,-5.51844162664162,"NS","NS"
"LINC02353",-0.00854377451992566,0.00526173469387755,-1.17904494137168,0.2398208348179,0.474632727795785,-5.51850862261606,"NS","NS"
"CD300LD-AS1",-0.00597800949824489,0.00721683673469388,-1.17891872826422,0.239870974195278,0.474680050675362,-5.51865091784755,"NS","NS"
"PKN3",1.25217573817881,5.43261173469388,1.17888264940031,0.239885308241324,0.474680050675362,-5.51869159113634,"NS","NS"
"SEPTIN9",6.43004352673961,55.2603836734694,1.17867627273908,0.239967312888592,0.474802177543114,-5.51892422504511,"NS","NS"
"CIRBP-AS1",0.0775228370844518,0.352197448979592,1.17847838513505,0.240045963071582,0.474917647142044,-5.51914725215131,"NS","NS"
"ADAMTS1",0.479332273384266,0.432952040816327,1.17827584322148,0.240126482062525,0.475036794241686,-5.51937548664158,"NS","NS"
"CHAT",0.0361249019202973,0.0377454081632653,1.17805091719525,0.240215922163306,0.475146079978153,-5.51962889939087,"NS","NS"
"MIR661",-0.0298264092504646,0.0521280612244898,-1.17792740889798,0.240265044346681,0.475146079978153,-5.51976802965451,"NS","NS"
"TNS3",-0.596485277720419,3.59503571428571,-1.17787581273119,0.240285567480003,0.475146079978153,-5.51982614771447,"NS","NS"
"PHOX2A",-0.0134544290728887,0.0269948979591837,-1.17786290812973,0.240290700669417,0.475146079978153,-5.51984068309988,"NS","NS"
"LINC01580",-0.011656844930828,0.015640306122449,-1.17778203770098,0.240322871063138,0.475146079978153,-5.51993176973685,"NS","NS"
"PAX2",-0.0263517860830064,0.040540306122449,-1.17777965173534,0.240323820250765,0.475146079978153,-5.51993445702345,"NS","NS"
"NR3C2",1.02372568655792,2.63299744897959,1.1777796214688,0.240323832291449,0.475146079978153,-5.51993449111228,"NS","NS"
"LCN12",0.0413660747470575,0.175007653061224,1.17763203924212,0.240382548801382,0.47522202506093,-5.52010070090355,"NS","NS"
"MIR219B",-0.00897809209167871,0.00511581632653061,-1.17716846450902,0.240567051150077,0.475543688292822,-5.52062265374267,"NS","NS"
"FOXN3-AS3",-0.0461883336774726,0.0808525510204082,-1.17712113863416,0.240585892462094,0.475543688292822,-5.5206759279888,"NS","NS"
"SRP14-DT",-0.31093435886847,1.47382295918367,-1.17679439897562,0.240716002188219,0.475760684953155,-5.52104367785252,"NS","NS"
"STXBP2",4.12324864753254,34.7436795918367,1.17649787030963,0.240834124939016,0.475953955433393,-5.52137733777185,"NS","NS"
"WARS2",0.283508135453231,2.03742602040816,1.17642779656423,0.240862044955891,0.475968943109814,-5.52145617403369,"NS","NS"
"SELENBP1",3.47528872599628,7.63761887755102,1.17622855500004,0.240941442843916,0.476085645399904,-5.52168030489224,"NS","NS"
"MLLT3",0.602569027462315,1.39420306122449,1.17570989997478,0.241148214301719,0.476453989172019,-5.52226357498796,"NS","NS"
"C2orf76",-0.241977162915548,1.81487040816327,-1.17549657107961,0.241233298361942,0.476559804896413,-5.5225034072527,"NS","NS"
"GUCA2B",-0.00792147429279375,0.00609540816326531,-1.17545972271372,0.24124799711494,0.476559804896413,-5.52254482921071,"NS","NS"
"CNIH1",4.53417460251909,49.5680673469388,1.17542247629424,0.241262855296629,0.476559804896413,-5.52258669732819,"NS","NS"
"AGRP",1.0274807144332,2.05353826530612,1.17519845407008,0.24135223497618,0.476696123174472,-5.52283848963098,"NS","NS"
"CSMD2",0.0763320875490398,0.0785035714285714,1.17508125044559,0.241399005866908,0.47674826869589,-5.5229702031234,"NS","NS"
"SRRM5",-0.18306979145158,1.10433775510204,-1.17501881017029,0.241423925701656,0.476757254560181,-5.52304036825163,"NS","NS"
"JUN-DT",0.0158543464794549,0.0552051020408163,1.17492921319849,0.241459686927508,0.476787646379679,-5.52314104337283,"NS","NS"
"ABHD10",0.820837662605824,6.19612857142857,1.174737695344,0.241536140875122,0.476898378368672,-5.52335621594157,"NS","NS"
"MIR1182",1.83906518686764,2.7431137755102,1.1745888784072,0.24159556046587,0.476975461214988,-5.52352338966355,"NS","NS"
"EIF4G2",15.2007184596324,152.358101530612,1.17433399051257,0.241697356128161,0.477121225253027,-5.52380966986986,"NS","NS"
"MAGEB2",0.0167966343175718,0.022459693877551,1.17430192825946,0.241710163120066,0.477121225253027,-5.52384567661546,"NS","NS"
"CNFN",2.64620832128846,5.87131887755102,1.17416837457853,0.241763515169655,0.477186293856113,-5.52399565045778,"NS","NS"
"TUBA4B",-0.0146262647119554,0.0384826530612245,-1.17394357981626,0.24185333508113,0.477323324696337,-5.52424804533892,"NS","NS"
"CTCFL",-0.00811300846582697,0.0117770408163265,-1.17372714747556,0.241939836025944,0.477453782646476,-5.52449100607415,"NS","NS"
"NCR2",0.0149158992360107,0.0173882653061225,1.17337592674607,0.24208025417095,0.477677089900245,-5.52488518245162,"NS","NS"
"MORC1",-0.039984038818914,0.0691698979591837,-1.17334202603618,0.242093810741154,0.477677089900245,-5.5249232231975,"NS","NS"
"CD101",0.186465042329135,0.294027551020408,1.17303185071436,0.24221787188178,0.477881589091551,-5.52527122758886,"NS","NS"
"AMZ1",-0.10221003510221,0.281716326530612,-1.17297581834613,0.242240288010546,0.477885531092957,-5.5253340840124,"NS","NS"
"SLC24A1",0.197635122857733,0.85763112244898,1.17283417063961,0.242296961693278,0.477957049172455,-5.52549296947928,"NS","NS"
"LINC02483",-0.00359031591988437,0.0019719387755102,-1.17240124744689,0.242470233850428,0.478258538957465,-5.5259784598828,"NS","NS"
"OR5P3",-0.802816126367955,2.20994030612245,-1.1723083038594,0.242507444820374,0.478258947597281,-5.52608266601142,"NS","NS"
"TATDN3",-0.325077369399134,2.36490357142857,-1.17222564641449,0.242540541021838,0.478258947597281,-5.52617533272381,"NS","NS"
"MIR3161",0.0966320462523228,0.170027551020408,1.17221459841501,0.242544964904783,0.478258947597281,-5.52618771807482,"NS","NS"
"TMEM92-AS1",-0.046063824075986,0.106186224489796,-1.17219658700514,0.242552177226222,0.478258947597281,-5.52620790950491,"NS","NS"
"MIR924HG",0.0859124922568655,0.22865612244898,1.17210197901183,0.242590063666934,0.478293356930721,-5.52631396340481,"NS","NS"
"DRC2",-0.0585053272764815,0.161209693877551,-1.17197626355113,0.24264041380157,0.478325680832199,-5.52645487517875,"NS","NS"
"USP17L1",-0.00297439603551518,0.000962244897959184,-1.17192242690131,0.242661978112214,0.478325680832199,-5.52651521497457,"NS","NS"
"POLR3GL",1.71319593227338,11.7206301020408,1.17190466914154,0.242669091294106,0.478325680832199,-5.52653511716671,"NS","NS"
"ELFN1-AS1",0.0428026016931654,0.0832316326530612,1.17185695207354,0.242688205933876,0.478325680832199,-5.52658859508989,"NS","NS"
"SDHAF4",0.409599153417304,1.79556071428571,1.171752359153,0.242730107797671,0.478367983580708,-5.52670580794958,"NS","NS"
"AHSP",166.367343877762,242.201257142857,1.17125127590329,0.242930922146554,0.478723434608075,-5.52726720773718,"NS","NS"
"IFT88",-0.163781271938881,1.20444132653061,-1.17098533775642,0.243037547433234,0.478893230987947,-5.52756506135243,"NS","NS"
"SNORD63",-0.674451001445384,3.49610918367347,-1.17074563132504,0.243133683774631,0.479042332582309,-5.52783347804827,"NS","NS"
"MIR23B",-0.0190432583109643,0.0255709183673469,-1.17056781086878,0.243205017609154,0.479142545213995,-5.52803256153957,"NS","NS"
"NDRG4",0.548593950030972,0.725765816326531,1.17032968662691,0.243300565913929,0.479290442320975,-5.52829911302192,"NS","NS"
"FAF1",1.05541503200497,12.9441153061224,1.17025559224158,0.24333030200467,0.479308678540592,-5.52838204188426,"NS","NS"
"PHLDA2",1.30435703076605,2.95086887755102,1.16977648391748,0.243522643325094,0.479647182279209,-5.52891815071523,"NS","NS"
"NPR2",0.253272868056989,0.938522959183673,1.16962412723135,0.24358383051431,0.479727326925902,-5.52908858825553,"NS","NS"
"UGT1A8",-0.0114476564113153,0.015280612244898,-1.16948295187198,0.243640536943272,0.479785200908703,-5.52924649800319,"NS","NS"
"SEC14L1P1",-0.152883460664877,0.967488775510204,-1.16944890313073,0.243654214825928,0.479785200908703,-5.52928457994085,"NS","NS"
"MACO1",-3.51503939706792,24.7269602040816,-1.16936393067711,0.243688351887762,0.479802746240387,-5.52937961292274,"NS","NS"
"PICART1",-0.0192570927111295,0.0165301020408163,-1.16928308140285,0.24372083563578,0.479802746240387,-5.52947002823342,"NS","NS"
"CASZ1",0.780988767292998,4.47193775510204,1.16927365029093,0.243724625082331,0.479802746240387,-5.52948057482748,"NS","NS"
"S100B",0.712667210406773,0.917525,1.16895589151075,0.243852325806881,0.480013766653494,-5.52983586811941,"NS","NS"
"MIR4304",0.37632097873219,0.756527040816326,1.16876751360647,0.243928053373354,0.480062639415612,-5.53004645279212,"NS","NS"
"ALDH1A3",0.0300065661779888,0.043080612244898,1.1687547674096,0.243933177921909,0.480062639415612,-5.53006070035548,"NS","NS"
"MYRF-AS1",-0.00785992153623787,0.00793061224489796,-1.16874106484891,0.243938687057034,0.480062639415612,-5.53007601676134,"NS","NS"
"SPMIP2",0.024304170968408,0.0662219387755102,1.16867476164598,0.243965345603437,0.480067477193267,-5.53015012645049,"NS","NS"
"LINC01341",0.920882283708443,1.9547637755102,1.16861080706968,0.243991061790554,0.480067477193267,-5.53022160706182,"NS","NS"
"NUDCD2",1.33127842246541,10.8201173469388,1.16858191663694,0.244002679286097,0.480067477193267,-5.53025389599362,"NS","NS"
"FLYWCH1",-0.680885917819538,5.85125051020408,-1.16843840691401,0.244060393589512,0.480140666719554,-5.53041427568957,"NS","NS"
"LINC01961",-0.0223840388189139,0.0246658163265306,-1.16825455415563,0.244134346485617,0.480172753270843,-5.53061971249577,"NS","NS"
"NPC2",6.50396619863723,40.7611239795918,1.16821029835045,0.244152150299425,0.480172753270843,-5.53066915911107,"NS","NS"
"LMBRD2",-0.396736650836258,1.98344693877551,-1.16820043179422,0.244156119674116,0.480172753270843,-5.53068018267445,"NS","NS"
"LINC01093",-0.029233904604584,0.0410397959183673,-1.16819385200499,0.244158766788135,0.480172753270843,-5.53068753399531,"NS","NS"
"NREP-AS1",-0.00422151558951063,0.00287551020408163,-1.16809092380423,0.244200178460864,0.480213844469544,-5.5308025260188,"NS","NS"
"MIR4654",-0.0501414619037786,0.0813739795918367,-1.16755900573847,0.244414267211457,0.480580975865386,-5.53139662903952,"NS","NS"
"P2RY6",0.061975160024778,0.0802984693877551,1.16746325104043,0.244452821087877,0.480580975865386,-5.53150354980969,"NS","NS"
"NIFK-AS1",0.284124344414619,1.78222346938775,1.16742330350879,0.244468906502056,0.480580975865386,-5.53154815311699,"NS","NS"
"LOC403312",-0.00682230022713194,0.00548367346938775,-1.16742305501205,0.244469006564977,0.480580975865386,-5.53154843057062,"NS","NS"
"ZNF655",-1.52573888085898,11.9795806122449,-1.16708003587152,0.244607158724021,0.480762678838394,-5.53193136566612,"NS","NS"
"RPS28",10.822326326657,56.4136775510204,1.167047408327,0.24462030245743,0.480762678838394,-5.53196778418943,"NS","NS"
"P2RX4",-0.653307495354114,3.31586224489796,-1.1670046605468,0.244637523799172,0.480762678838394,-5.53201549729524,"NS","NS"
"LOC102724511",-0.0343213916993599,0.0527464285714286,-1.1669895733876,0.244643602006634,0.480762678838394,-5.53203233647709,"NS","NS"
"DGAT2",0.206811274003717,0.409880612244898,1.16674224678567,0.244743258419154,0.480909039693335,-5.53230835372496,"NS","NS"
"WDR36",-0.889803861243036,5.75493010204082,-1.16670275278668,0.24475917457069,0.480909039693335,-5.53235242381072,"NS","NS"
"HTR7P1",-0.111091183150939,0.61185612244898,-1.16638411297826,0.24488761375735,0.481121010659848,-5.53270792996424,"NS","NS"
"MIR4512",-0.103605492463349,0.399692857142857,-1.16591940082341,0.245075018070001,0.481448782770554,-5.53322623734202,"NS","NS"
"MIR2278",-0.0708823043568037,0.150884693877551,-1.16580844315482,0.245119778923581,0.481462516738165,-5.53334996164761,"NS","NS"
"MMP8",0.202184018170555,0.416544897959184,1.16577275431662,0.24513417719989,0.481462516738165,-5.53338975432795,"NS","NS"
"IL12A",-0.576187672930002,2.95853010204082,-1.16574909670233,0.24514372193842,0.481462516738165,-5.5334161316581,"NS","NS"
"CINP",0.389320772248603,2.99664132653061,1.16555252855835,0.245223038133047,0.481577882824632,-5.53363527717711,"NS","NS"
"USP18",-1.03606169729506,3.58844693877551,-1.16526901694783,0.245337468387566,0.481762182029615,-5.53395128814583,"NS","NS"
"NRIP1",-6.61739971092299,32.024412244898,-1.16520358347448,0.245363883844443,0.48177363266604,-5.53402421159454,"NS","NS"
"ZNF316",-0.768133553582492,6.66023265306122,-1.16434154854664,0.245712074587429,0.482416836315643,-5.5349845442823,"NS","NS"
"NT5C",-1.19247842246541,9.37514591836735,-1.16390343089365,0.245889171610621,0.482724044753111,-5.53547235197631,"NS","NS"
"KRTAP19-8",-0.015426698327483,0.017690306122449,-1.16378325536226,0.245937765024921,0.482778947446807,-5.53560612584711,"NS","NS"
"CPOX",2.13304148255214,7.62032806122449,1.16370607222437,0.245968977886016,0.482799725546981,-5.53569203538439,"NS","NS"
"MIR572",0.041077018377039,0.0517510204081633,1.16335497742013,0.246110995945403,0.482953667065394,-5.53608275443021,"NS","NS"
"IER5",9.41314668593843,59.1895989795918,1.1633476173393,0.246113973722262,0.482953667065394,-5.53609094391959,"NS","NS"
"MRPL42",1.01955395416064,12.6503602040816,1.16332369995549,0.246123650508025,0.482953667065394,-5.53611755620415,"NS","NS"
"FAM161A",-0.136752446830477,0.655715816326531,-1.16330814500941,0.246129944061355,0.482953667065394,-5.5361348635206,"NS","NS"
"DPT",0.00980883749741896,0.0140540816326531,1.16291362072623,0.246289607155612,0.483221327318028,-5.53657375738799,"NS","NS"
"FUT8",-0.558653995457362,3.66337295918367,-1.16282787699836,0.24632431712504,0.483221327318028,-5.53666912474614,"NS","NS"
"RCHY1",-0.406034565352054,3.94903163265306,-1.16278354831106,0.246342263201996,0.483221327318028,-5.53671842604051,"NS","NS"
"PRUNE1",0.794125314887467,5.40441683673469,1.16276627225494,0.246349257510564,0.483221327318028,-5.53673763955083,"NS","NS"
"LOC101929777",-0.0644204212265125,0.136852551020408,-1.16271606900525,0.24636958337475,0.483221327318028,-5.53679347133689,"NS","NS"
"NFIA",0.56806456741689,1.19978316326531,1.16247237435467,0.246468265217925,0.483374371327765,-5.53706445404981,"NS","NS"
"SMG1P1",-0.355902725583315,2.33767704081633,-1.16215173260707,0.246598148579429,0.483588577084334,-5.53742091483106,"NS","NS"
"MEGF6",-0.994306545529631,4.91768265306122,-1.16207419405112,0.24662956462154,0.483609664876604,-5.53750710070101,"NS","NS"
"TGFB1I1",0.358447821598183,1.34586734693878,1.16166622521543,0.246794906564803,0.483875846287884,-5.53796047398468,"NS","NS"
"ZNF324B",0.103918996489779,0.569353571428571,1.1616372344058,0.246806658961109,0.483875846287884,-5.53799268532377,"NS","NS"
"THORLNC",0.0509874251497006,0.124143367346939,1.16146298985754,0.24687730315196,0.483973806874246,-5.53818626964829,"NS","NS"
"TMEM245",0.890064505471814,7.36648163265306,1.1614045867964,0.246900984773675,0.483979694189938,-5.53825114858579,"NS","NS"
"PRICKLE1",-0.0636263266570307,0.184573979591837,-1.16117697730235,0.246993292531605,0.484054022541962,-5.53850396529935,"NS","NS"
"MIR3176",-0.333644930828,1.30253469387755,-1.16112409852486,0.247014741175349,0.484054022541962,-5.53856269328646,"NS","NS"
"ARHGAP35",0.836094094569487,7.40233112244898,1.16111571566633,0.247018141543857,0.484054022541962,-5.53857200317658,"NS","NS"
"TP53I11",-5.07246787115424,17.3946882653061,-1.16110711624885,0.247021629790267,0.484054022541962,-5.53858155350528,"NS","NS"
"PTCRA",0.744558455502788,0.974745918367347,1.16091874464994,0.247098049101557,0.48412976287635,-5.53879073747531,"NS","NS"
"MIR548N",-0.0273855048523642,0.0394836734693878,-1.16086416550063,0.24712019409703,0.48412976287635,-5.53885134059052,"NS","NS"
"SCARNA22",-4.32295007226926,10.2974183673469,-1.16085888637596,0.247122336128338,0.48412976287635,-5.53885720222952,"NS","NS"
"RHOBTB3",0.519367396241998,1.62220153061224,1.16071079279153,0.247182431182767,0.484206963661924,-5.53902162619431,"NS","NS"
"HERPUD2",3.07760125954985,27.3617005102041,1.16054088658928,0.247251390305586,0.484247577712319,-5.5392102426001,"NS","NS"
"PEAR1",0.771925624612843,1.23079489795918,1.16053788303621,0.24725260946727,0.484247577712319,-5.53921357666198,"NS","NS"
"ADAM10",-1.97674113153005,11.4376117346939,-1.16041234033356,0.247303571859377,0.484247577712319,-5.53935292638499,"NS","NS"
"HMX3",1.22980495560603,1.26533367346939,1.16036563315016,0.247322533911553,0.484247577712319,-5.53940476657016,"NS","NS"
"MIR6824",-0.241738034276274,1.7674362244898,-1.16035870564301,0.247325346408969,0.484247577712319,-5.53941245521774,"NS","NS"
"PFKP",-2.55905368573198,13.540843877551,-1.16034631102917,0.247330378552383,0.484247577712319,-5.53942621154214,"NS","NS"
"INA",0.163747635762957,0.294198979591837,1.16030292487082,0.247347993657371,0.484247577712319,-5.53947436309703,"NS","NS"
"MIEF1",0.387263225273589,3.51962959183673,1.1601822225682,0.247397004352655,0.484303018306616,-5.53960831361731,"NS","NS"
"MIR4743",-0.0107186248193269,0.0136086734693878,-1.16007333167371,0.247441224950854,0.484349073344045,-5.53972914453073,"NS","NS"
"PI4KB",1.49028975841421,19.4612290816327,1.15982501174257,0.247542088547319,0.484505986155713,-5.54000465122988,"NS","NS"
"MCM10",0.51425147635763,2.38527704081633,1.15966945970492,0.247605286078622,0.484551391493452,-5.54017720392947,"NS","NS"
"KAT14",0.542493433822012,3.44311275510204,1.15966599785853,0.247606692683687,0.484551391493452,-5.54018104387003,"NS","NS"
"LINC00676",0.0451515589510634,0.0491295918367347,1.15943282222314,0.247701448752254,0.484682393134469,-5.54043966034985,"NS","NS"
"MXI1",1.78807018377038,9.98952602040816,1.1593993530965,0.2477150517699,0.484682393134469,-5.54047677694965,"NS","NS"
"SCGB1D4",-0.0133706793309932,0.0136214285714286,-1.15917118433142,0.247807801536498,0.484783802144676,-5.54072978345749,"NS","NS"
"FKBP5",-2.83490185835227,9.80988928571429,-1.15916994276414,0.247808306296044,0.484783802144676,-5.54073116004368,"NS","NS"
"GNG7",-5.49487615114602,32.3059102040816,-1.15879624792792,0.247960264999589,0.485040535086952,-5.54114542767395,"NS","NS"
"PCCA",1.16885952921743,2.35975051020408,1.15874287521631,0.247981973760306,0.485042461629614,-5.54120458442198,"NS","NS"
"TRMT5",0.0899381375180671,0.397455102040816,1.15854750756834,0.248061448824679,0.485149200385572,-5.54142110128347,"NS","NS"
"LINC00452",-0.00921998761098493,0.0106959183673469,-1.15850181572933,0.248080038740301,0.485149200385572,-5.54147173422726,"NS","NS"
"AMBRA1",0.921757670865162,7.77595102040816,1.15845587683716,0.248098730160859,0.485149200385572,-5.54152263895606,"NS","NS"
"MON1B",0.737985855874454,8.36524234693877,1.15832276161288,0.248152897123339,0.485183328706065,-5.54167013224301,"NS","NS"
"LOC101928107",-0.0640247573817881,0.0638862244897959,-1.15829611109266,0.248163742697817,0.485183328706065,-5.54169965933618,"NS","NS"
